batch_number,gets,puts,get_ratio,put_ratio
21686,9905,0,1.0,0.0
21687,9944,0,1.0,0.0
21688,9952,0,1.0,0.0
21689,9942,0,1.0,0.0
21690,9954,0,1.0,0.0
21691,9916,0,1.0,0.0
21692,9909,0,1.0,0.0
21693,9956,0,1.0,0.0
21694,9946,0,1.0,0.0
21695,9933,0,1.0,0.0
21696,9947,0,1.0,0.0
21697,9942,0,1.0,0.0
21698,9936,0,1.0,0.0
21699,9962,0,1.0,0.0
21700,9933,0,1.0,0.0
21701,9952,0,1.0,0.0
21702,9964,0,1.0,0.0
21703,9943,0,1.0,0.0
21704,9946,0,1.0,0.0
21705,9941,0,1.0,0.0
21706,9946,0,1.0,0.0
21707,9936,0,1.0,0.0
21708,9919,0,1.0,0.0
21709,9948,0,1.0,0.0
21710,9958,0,1.0,0.0
21711,9955,0,1.0,0.0
21712,9946,0,1.0,0.0
21713,9890,0,1.0,0.0
21714,9925,0,1.0,0.0
21715,9939,0,1.0,0.0
21716,9917,0,1.0,0.0
21717,9948,0,1.0,0.0
21718,9953,0,1.0,0.0
21719,9928,0,1.0,0.0
21720,9944,0,1.0,0.0
21721,9956,0,1.0,0.0
21722,9958,0,1.0,0.0
21723,9934,0,1.0,0.0
21724,9932,0,1.0,0.0
21725,9955,0,1.0,0.0
21726,9948,0,1.0,0.0
21727,9949,0,1.0,0.0
21728,9958,0,1.0,0.0
21729,9969,0,1.0,0.0
21730,9933,0,1.0,0.0
21731,9937,0,1.0,0.0
21732,9965,0,1.0,0.0
21733,9951,0,1.0,0.0
21734,9945,0,1.0,0.0
21735,9944,0,1.0,0.0
21736,9947,0,1.0,0.0
21737,9965,0,1.0,0.0
21738,9975,0,1.0,0.0
21739,9928,0,1.0,0.0
21740,9962,0,1.0,0.0
21741,9943,0,1.0,0.0
21742,9951,0,1.0,0.0
21743,9940,0,1.0,0.0
21744,9952,0,1.0,0.0
21745,9950,0,1.0,0.0
21746,9970,0,1.0,0.0
21747,9950,0,1.0,0.0
21748,9946,0,1.0,0.0
21749,9942,0,1.0,0.0
21750,9951,0,1.0,0.0
21751,9944,0,1.0,0.0
21752,9922,0,1.0,0.0
21753,9901,0,1.0,0.0
21754,9979,0,1.0,0.0
21755,9949,0,1.0,0.0
21756,9936,0,1.0,0.0
21757,9940,0,1.0,0.0
21758,9958,0,1.0,0.0
21759,9953,0,1.0,0.0
21760,9960,0,1.0,0.0
21761,9948,0,1.0,0.0
21762,9943,0,1.0,0.0
21763,9941,0,1.0,0.0
21764,9948,0,1.0,0.0
21765,9944,0,1.0,0.0
21766,9907,0,1.0,0.0
21767,9956,0,1.0,0.0
21768,9949,0,1.0,0.0
21769,9955,0,1.0,0.0
21770,9950,0,1.0,0.0
21771,9936,0,1.0,0.0
21772,9980,0,1.0,0.0
21773,9967,0,1.0,0.0
21774,9951,0,1.0,0.0
21775,9951,0,1.0,0.0
21776,9957,0,1.0,0.0
21777,9944,0,1.0,0.0
21778,9959,0,1.0,0.0
21779,9947,0,1.0,0.0
21780,9954,0,1.0,0.0
21781,9967,0,1.0,0.0
21782,9935,0,1.0,0.0
21783,9945,0,1.0,0.0
21784,9949,0,1.0,0.0
21785,9976,0,1.0,0.0
21786,9934,0,1.0,0.0
21787,9949,0,1.0,0.0
21788,9939,0,1.0,0.0
21789,9912,0,1.0,0.0
21790,9963,0,1.0,0.0
21791,9929,0,1.0,0.0
21792,9958,0,1.0,0.0
21793,9945,0,1.0,0.0
21794,9944,0,1.0,0.0
21795,9959,0,1.0,0.0
21796,9963,0,1.0,0.0
21797,9934,0,1.0,0.0
21798,9950,0,1.0,0.0
21799,9967,0,1.0,0.0
21800,9947,0,1.0,0.0
21801,9943,0,1.0,0.0
21802,9947,0,1.0,0.0
21803,9965,0,1.0,0.0
21804,9922,0,1.0,0.0
21805,9970,0,1.0,0.0
21806,9949,0,1.0,0.0
21807,9938,0,1.0,0.0
21808,9963,0,1.0,0.0
21809,9944,0,1.0,0.0
21810,9960,0,1.0,0.0
21811,9930,0,1.0,0.0
21812,9933,0,1.0,0.0
21813,9952,0,1.0,0.0
21814,9956,0,1.0,0.0
21815,9961,0,1.0,0.0
21816,9969,0,1.0,0.0
21817,9929,0,1.0,0.0
21818,9944,0,1.0,0.0
21819,9954,0,1.0,0.0
21820,9963,0,1.0,0.0
21821,9898,0,1.0,0.0
21822,9936,0,1.0,0.0
21823,9968,0,1.0,0.0
21824,9942,0,1.0,0.0
21825,9965,0,1.0,0.0
21826,9946,0,1.0,0.0
21827,9948,0,1.0,0.0
21828,9929,0,1.0,0.0
21829,9937,0,1.0,0.0
21830,9966,0,1.0,0.0
21831,9942,0,1.0,0.0
21832,9952,0,1.0,0.0
21833,9970,0,1.0,0.0
21834,9970,0,1.0,0.0
21835,9913,0,1.0,0.0
21836,9948,0,1.0,0.0
21837,9952,0,1.0,0.0
21838,9965,0,1.0,0.0
21839,9966,0,1.0,0.0
21840,9948,0,1.0,0.0
21841,9937,0,1.0,0.0
21842,9961,0,1.0,0.0
21843,9931,0,1.0,0.0
21844,9971,0,1.0,0.0
21845,9945,0,1.0,0.0
21846,9904,0,1.0,0.0
21847,9934,0,1.0,0.0
21848,9950,0,1.0,0.0
21849,9948,0,1.0,0.0
21850,9929,0,1.0,0.0
21851,9904,0,1.0,0.0
21852,9944,0,1.0,0.0
21853,9954,0,1.0,0.0
21854,9938,0,1.0,0.0
21855,9960,0,1.0,0.0
21856,9932,0,1.0,0.0
21857,9942,0,1.0,0.0
21858,9949,0,1.0,0.0
21859,9960,0,1.0,0.0
21860,9969,0,1.0,0.0
21861,9970,0,1.0,0.0
21862,9962,0,1.0,0.0
21863,9906,0,1.0,0.0
21864,9947,0,1.0,0.0
21865,9920,0,1.0,0.0
21866,9954,0,1.0,0.0
21867,9964,0,1.0,0.0
21868,9905,0,1.0,0.0
21869,9962,0,1.0,0.0
21870,9919,0,1.0,0.0
21871,9956,0,1.0,0.0
21872,9967,0,1.0,0.0
21873,9953,0,1.0,0.0
21874,9956,0,1.0,0.0
21875,9911,0,1.0,0.0
21876,9950,0,1.0,0.0
21877,9951,0,1.0,0.0
21878,9967,0,1.0,0.0
21879,9955,0,1.0,0.0
21880,9960,0,1.0,0.0
21881,9937,0,1.0,0.0
21882,9970,0,1.0,0.0
21883,9961,0,1.0,0.0
21884,9921,0,1.0,0.0
21885,9907,0,1.0,0.0
21886,9926,0,1.0,0.0
21887,9920,0,1.0,0.0
21888,9921,0,1.0,0.0
21889,9930,0,1.0,0.0
21890,9913,0,1.0,0.0
21891,9934,0,1.0,0.0
21892,9901,0,1.0,0.0
21893,9916,0,1.0,0.0
21894,9946,0,1.0,0.0
21895,9932,0,1.0,0.0
21896,9899,0,1.0,0.0
21897,9906,0,1.0,0.0
21898,9959,0,1.0,0.0
21899,9935,0,1.0,0.0
21900,9933,0,1.0,0.0
21901,9898,0,1.0,0.0
21902,9955,0,1.0,0.0
21903,9929,0,1.0,0.0
21904,9947,0,1.0,0.0
21905,9933,0,1.0,0.0
21906,9929,0,1.0,0.0
21907,9959,0,1.0,0.0
21908,9932,0,1.0,0.0
21909,9954,0,1.0,0.0
21910,9966,0,1.0,0.0
21911,9950,0,1.0,0.0
21912,9950,0,1.0,0.0
21913,9921,0,1.0,0.0
21914,9952,0,1.0,0.0
21915,9953,0,1.0,0.0
21916,9921,0,1.0,0.0
21917,9961,0,1.0,0.0
21918,9951,0,1.0,0.0
21919,9952,0,1.0,0.0
21920,9930,0,1.0,0.0
21921,9932,0,1.0,0.0
21922,9948,0,1.0,0.0
21923,9958,0,1.0,0.0
21924,9950,0,1.0,0.0
21925,9962,0,1.0,0.0
21926,9932,0,1.0,0.0
21927,9955,0,1.0,0.0
21928,9934,0,1.0,0.0
21929,9931,0,1.0,0.0
21930,9934,0,1.0,0.0
21931,9921,0,1.0,0.0
21932,9950,0,1.0,0.0
21933,9918,0,1.0,0.0
21934,9962,0,1.0,0.0
21935,9943,0,1.0,0.0
21936,9936,0,1.0,0.0
21937,9934,0,1.0,0.0
21938,9959,0,1.0,0.0
21939,9944,0,1.0,0.0
21940,9950,0,1.0,0.0
21941,9954,0,1.0,0.0
21942,9960,0,1.0,0.0
21943,9954,0,1.0,0.0
21944,9938,0,1.0,0.0
21945,9931,0,1.0,0.0
21946,9954,0,1.0,0.0
21947,9939,0,1.0,0.0
21948,9932,0,1.0,0.0
21949,9950,0,1.0,0.0
21950,9949,0,1.0,0.0
21951,9963,0,1.0,0.0
21952,9933,0,1.0,0.0
21953,9969,0,1.0,0.0
21954,9923,0,1.0,0.0
21955,9938,0,1.0,0.0
21956,9937,0,1.0,0.0
21957,9949,0,1.0,0.0
21958,9957,0,1.0,0.0
21959,9926,0,1.0,0.0
21960,9945,0,1.0,0.0
21961,9963,0,1.0,0.0
21962,9944,0,1.0,0.0
21963,9949,0,1.0,0.0
21964,9956,0,1.0,0.0
21965,9961,0,1.0,0.0
21966,9886,0,1.0,0.0
21967,9932,0,1.0,0.0
21968,9960,0,1.0,0.0
21969,9973,0,1.0,0.0
21970,9967,0,1.0,0.0
21971,9947,0,1.0,0.0
21972,9950,0,1.0,0.0
21973,9944,0,1.0,0.0
21974,9954,0,1.0,0.0
21975,9945,0,1.0,0.0
21976,9945,0,1.0,0.0
21977,9932,0,1.0,0.0
21978,9939,0,1.0,0.0
21979,9952,0,1.0,0.0
21980,9927,0,1.0,0.0
21981,9958,0,1.0,0.0
21982,9934,0,1.0,0.0
21983,9963,0,1.0,0.0
21984,9948,0,1.0,0.0
21985,9966,0,1.0,0.0
21986,9930,0,1.0,0.0
21987,9950,0,1.0,0.0
21988,9946,0,1.0,0.0
21989,9954,0,1.0,0.0
21990,9942,0,1.0,0.0
21991,9951,0,1.0,0.0
21992,9949,0,1.0,0.0
21993,9957,0,1.0,0.0
21994,9963,0,1.0,0.0
21995,9933,0,1.0,0.0
21996,9955,0,1.0,0.0
21997,9961,0,1.0,0.0
21998,9946,0,1.0,0.0
21999,9946,0,1.0,0.0
22000,9959,0,1.0,0.0
22001,9908,0,1.0,0.0
22002,9966,0,1.0,0.0
22003,9951,0,1.0,0.0
22004,9948,0,1.0,0.0
22005,9947,0,1.0,0.0
22006,9945,0,1.0,0.0
22007,9945,0,1.0,0.0
22008,9959,0,1.0,0.0
22009,9954,0,1.0,0.0
22010,9955,0,1.0,0.0
22011,9941,0,1.0,0.0
22012,9956,0,1.0,0.0
22013,9960,0,1.0,0.0
22014,9968,0,1.0,0.0
22015,9948,0,1.0,0.0
22016,9956,0,1.0,0.0
22017,9942,0,1.0,0.0
22018,9950,0,1.0,0.0
22019,9951,0,1.0,0.0
22020,9944,0,1.0,0.0
22021,9965,0,1.0,0.0
22022,9940,0,1.0,0.0
22023,9951,0,1.0,0.0
22024,9947,0,1.0,0.0
22025,9937,0,1.0,0.0
22026,9947,0,1.0,0.0
22027,9871,0,1.0,0.0
22028,9936,0,1.0,0.0
22029,9940,0,1.0,0.0
22030,9946,0,1.0,0.0
22031,9959,0,1.0,0.0
22032,9962,0,1.0,0.0
22033,9935,0,1.0,0.0
22034,9896,0,1.0,0.0
22035,9897,0,1.0,0.0
22036,9950,0,1.0,0.0
22037,9969,0,1.0,0.0
22038,9953,0,1.0,0.0
22039,9963,0,1.0,0.0
22040,9929,0,1.0,0.0
22041,9961,0,1.0,0.0
22042,9929,0,1.0,0.0
22043,9957,0,1.0,0.0
22044,9951,0,1.0,0.0
22045,9957,0,1.0,0.0
22046,9960,0,1.0,0.0
22047,9906,0,1.0,0.0
22048,9965,0,1.0,0.0
22049,9955,0,1.0,0.0
22050,9951,0,1.0,0.0
22051,9963,0,1.0,0.0
22052,9958,0,1.0,0.0
22053,9952,0,1.0,0.0
22054,9961,0,1.0,0.0
22055,9969,0,1.0,0.0
22056,9963,0,1.0,0.0
22057,9963,0,1.0,0.0
22058,9932,0,1.0,0.0
22059,9944,0,1.0,0.0
22060,9920,0,1.0,0.0
22061,9949,0,1.0,0.0
22062,9955,0,1.0,0.0
22063,9951,0,1.0,0.0
22064,9938,0,1.0,0.0
22065,9955,0,1.0,0.0
22066,9921,0,1.0,0.0
22067,9948,0,1.0,0.0
22068,9970,0,1.0,0.0
22069,9931,0,1.0,0.0
22070,9945,0,1.0,0.0
22071,9931,0,1.0,0.0
22072,9940,0,1.0,0.0
22073,9966,0,1.0,0.0
22074,9957,0,1.0,0.0
22075,9944,0,1.0,0.0
22076,9954,0,1.0,0.0
22077,9954,0,1.0,0.0
22078,9943,0,1.0,0.0
22079,9924,0,1.0,0.0
22080,9953,0,1.0,0.0
22081,9945,0,1.0,0.0
22082,9953,0,1.0,0.0
22083,9941,0,1.0,0.0
22084,9938,0,1.0,0.0
22085,9919,0,1.0,0.0
22086,9926,0,1.0,0.0
22087,9971,0,1.0,0.0
22088,9938,0,1.0,0.0
22089,9960,0,1.0,0.0
22090,9945,0,1.0,0.0
22091,9951,0,1.0,0.0
22092,9948,0,1.0,0.0
22093,9975,0,1.0,0.0
22094,9953,0,1.0,0.0
22095,9951,0,1.0,0.0
22096,9942,0,1.0,0.0
22097,9922,0,1.0,0.0
22098,9957,0,1.0,0.0
22099,9963,0,1.0,0.0
22100,9965,0,1.0,0.0
22101,9952,0,1.0,0.0
22102,9897,0,1.0,0.0
22103,9943,0,1.0,0.0
22104,9961,0,1.0,0.0
22105,9948,0,1.0,0.0
22106,9945,0,1.0,0.0
22107,9952,0,1.0,0.0
22108,9937,0,1.0,0.0
22109,9953,0,1.0,0.0
22110,9933,0,1.0,0.0
22111,9951,0,1.0,0.0
22112,9962,0,1.0,0.0
22113,9939,0,1.0,0.0
22114,9939,0,1.0,0.0
22115,9939,0,1.0,0.0
22116,9940,0,1.0,0.0
22117,9903,0,1.0,0.0
22118,9956,0,1.0,0.0
22119,9913,0,1.0,0.0
22120,9943,0,1.0,0.0
22121,9949,0,1.0,0.0
22122,9959,0,1.0,0.0
22123,9977,0,1.0,0.0
22124,9954,0,1.0,0.0
22125,9949,0,1.0,0.0
22126,9956,0,1.0,0.0
22127,9954,0,1.0,0.0
22128,9961,0,1.0,0.0
22129,9952,0,1.0,0.0
22130,9936,0,1.0,0.0
22131,9945,0,1.0,0.0
22132,9927,0,1.0,0.0
22133,9972,0,1.0,0.0
22134,9944,0,1.0,0.0
22135,9965,0,1.0,0.0
22136,9949,0,1.0,0.0
22137,9973,0,1.0,0.0
22138,9948,0,1.0,0.0
22139,9964,0,1.0,0.0
22140,9965,0,1.0,0.0
22141,9951,0,1.0,0.0
22142,9952,0,1.0,0.0
22143,9956,0,1.0,0.0
22144,9960,0,1.0,0.0
22145,9952,0,1.0,0.0
22146,9964,0,1.0,0.0
22147,9896,0,1.0,0.0
22148,9920,0,1.0,0.0
22149,9920,0,1.0,0.0
22150,9939,0,1.0,0.0
22151,9897,0,1.0,0.0
22152,9908,0,1.0,0.0
22153,9933,0,1.0,0.0
22154,9926,0,1.0,0.0
22155,9937,0,1.0,0.0
22156,9924,0,1.0,0.0
22157,9951,0,1.0,0.0
22158,9914,0,1.0,0.0
22159,9956,0,1.0,0.0
22160,9952,0,1.0,0.0
22161,9932,0,1.0,0.0
22162,9946,0,1.0,0.0
22163,9894,0,1.0,0.0
22164,9907,0,1.0,0.0
22165,9957,0,1.0,0.0
22166,9937,0,1.0,0.0
22167,9960,0,1.0,0.0
22168,9934,0,1.0,0.0
22169,9947,0,1.0,0.0
22170,9950,0,1.0,0.0
22171,9940,0,1.0,0.0
22172,9949,0,1.0,0.0
22173,9929,0,1.0,0.0
22174,9970,0,1.0,0.0
22175,9928,0,1.0,0.0
22176,9904,0,1.0,0.0
22177,9947,0,1.0,0.0
22178,9943,0,1.0,0.0
22179,9937,0,1.0,0.0
22180,9939,0,1.0,0.0
22181,9955,0,1.0,0.0
22182,9935,0,1.0,0.0
22183,9924,0,1.0,0.0
22184,9949,0,1.0,0.0
22185,9959,0,1.0,0.0
22186,9956,0,1.0,0.0
22187,9920,0,1.0,0.0
22188,9950,0,1.0,0.0
22189,9957,0,1.0,0.0
22190,9952,0,1.0,0.0
22191,9967,0,1.0,0.0
22192,9911,0,1.0,0.0
22193,9921,0,1.0,0.0
22194,9917,0,1.0,0.0
22195,9944,0,1.0,0.0
22196,9951,0,1.0,0.0
22197,9946,0,1.0,0.0
22198,9952,0,1.0,0.0
22199,9952,0,1.0,0.0
22200,9971,0,1.0,0.0
22201,9964,0,1.0,0.0
22202,9944,0,1.0,0.0
22203,9944,0,1.0,0.0
22204,9912,0,1.0,0.0
22205,9961,0,1.0,0.0
22206,9905,0,1.0,0.0
22207,9938,0,1.0,0.0
22208,9945,0,1.0,0.0
22209,9955,0,1.0,0.0
22210,9917,0,1.0,0.0
22211,9951,0,1.0,0.0
22212,9953,0,1.0,0.0
22213,9965,0,1.0,0.0
22214,9976,0,1.0,0.0
22215,9944,0,1.0,0.0
22216,9950,0,1.0,0.0
22217,9888,0,1.0,0.0
22218,9925,0,1.0,0.0
22219,9918,0,1.0,0.0
22220,9953,0,1.0,0.0
22221,9931,0,1.0,0.0
22222,9938,0,1.0,0.0
22223,9934,0,1.0,0.0
22224,9923,0,1.0,0.0
22225,9938,0,1.0,0.0
22226,9949,0,1.0,0.0
22227,9951,0,1.0,0.0
22228,9973,0,1.0,0.0
22229,9912,0,1.0,0.0
22230,9949,0,1.0,0.0
22231,9935,0,1.0,0.0
22232,9960,0,1.0,0.0
22233,9935,0,1.0,0.0
22234,9920,0,1.0,0.0
22235,9919,0,1.0,0.0
22236,9947,0,1.0,0.0
22237,9948,0,1.0,0.0
22238,9946,0,1.0,0.0
22239,9947,0,1.0,0.0
22240,9913,0,1.0,0.0
22241,9968,0,1.0,0.0
22242,9929,0,1.0,0.0
22243,9948,0,1.0,0.0
22244,9933,0,1.0,0.0
22245,9957,0,1.0,0.0
22246,9941,0,1.0,0.0
22247,9941,0,1.0,0.0
22248,9943,0,1.0,0.0
22249,9952,0,1.0,0.0
22250,9924,0,1.0,0.0
22251,9944,0,1.0,0.0
22252,9944,0,1.0,0.0
22253,9941,0,1.0,0.0
22254,9957,0,1.0,0.0
22255,9953,0,1.0,0.0
22256,9960,0,1.0,0.0
22257,9953,0,1.0,0.0
22258,9933,0,1.0,0.0
22259,9959,0,1.0,0.0
22260,9961,0,1.0,0.0
22261,9934,0,1.0,0.0
22262,9957,0,1.0,0.0
22263,9948,0,1.0,0.0
22264,9942,0,1.0,0.0
22265,9944,0,1.0,0.0
22266,9965,0,1.0,0.0
22267,9957,0,1.0,0.0
22268,9930,0,1.0,0.0
22269,9938,0,1.0,0.0
22270,9939,0,1.0,0.0
22271,9949,0,1.0,0.0
22272,9927,0,1.0,0.0
22273,9956,0,1.0,0.0
22274,9945,0,1.0,0.0
22275,9941,0,1.0,0.0
22276,9939,0,1.0,0.0
22277,9960,0,1.0,0.0
22278,9930,0,1.0,0.0
22279,9954,0,1.0,0.0
22280,9937,0,1.0,0.0
22281,9956,0,1.0,0.0
22282,9959,0,1.0,0.0
22283,9941,0,1.0,0.0
22284,9968,0,1.0,0.0
22285,9969,0,1.0,0.0
22286,9904,0,1.0,0.0
22287,9946,0,1.0,0.0
22288,9969,0,1.0,0.0
22289,9936,0,1.0,0.0
22290,9934,0,1.0,0.0
22291,9952,0,1.0,0.0
22292,9933,0,1.0,0.0
22293,9926,0,1.0,0.0
22294,9953,0,1.0,0.0
22295,9933,0,1.0,0.0
22296,9962,0,1.0,0.0
22297,9949,0,1.0,0.0
22298,9968,0,1.0,0.0
22299,9958,0,1.0,0.0
22300,9944,0,1.0,0.0
22301,9961,0,1.0,0.0
22302,9961,0,1.0,0.0
22303,9940,0,1.0,0.0
22304,9961,0,1.0,0.0
22305,9975,0,1.0,0.0
22306,9951,0,1.0,0.0
22307,9951,0,1.0,0.0
22308,9935,0,1.0,0.0
22309,9938,0,1.0,0.0
22310,9954,0,1.0,0.0
22311,9966,0,1.0,0.0
22312,9932,0,1.0,0.0
22313,9957,0,1.0,0.0
22314,9929,0,1.0,0.0
22315,9949,0,1.0,0.0
22316,9967,0,1.0,0.0
22317,9934,0,1.0,0.0
22318,9921,0,1.0,0.0
22319,9965,0,1.0,0.0
22320,9955,0,1.0,0.0
22321,9945,0,1.0,0.0
22322,9949,0,1.0,0.0
22323,9961,0,1.0,0.0
22324,9948,0,1.0,0.0
22325,9937,0,1.0,0.0
22326,9946,0,1.0,0.0
22327,9947,0,1.0,0.0
22328,9950,0,1.0,0.0
22329,9969,0,1.0,0.0
22330,9956,0,1.0,0.0
22331,9948,0,1.0,0.0
22332,9933,0,1.0,0.0
22333,9945,0,1.0,0.0
22334,9911,0,1.0,0.0
22335,9927,0,1.0,0.0
22336,9934,0,1.0,0.0
22337,9967,0,1.0,0.0
22338,9947,0,1.0,0.0
22339,9965,0,1.0,0.0
22340,9942,0,1.0,0.0
22341,9924,0,1.0,0.0
22342,9958,0,1.0,0.0
22343,9941,0,1.0,0.0
22344,9941,0,1.0,0.0
22345,9945,0,1.0,0.0
22346,9951,0,1.0,0.0
22347,9958,0,1.0,0.0
22348,9931,0,1.0,0.0
22349,9948,0,1.0,0.0
22350,9957,0,1.0,0.0
22351,9967,0,1.0,0.0
22352,9948,0,1.0,0.0
22353,9935,0,1.0,0.0
22354,9955,0,1.0,0.0
22355,9956,0,1.0,0.0
22356,9968,0,1.0,0.0
22357,9958,0,1.0,0.0
22358,9964,0,1.0,0.0
22359,9957,0,1.0,0.0
22360,9946,0,1.0,0.0
22361,9947,0,1.0,0.0
22362,9939,0,1.0,0.0
22363,9965,0,1.0,0.0
22364,9962,0,1.0,0.0
22365,9941,0,1.0,0.0
22366,9963,0,1.0,0.0
22367,9920,0,1.0,0.0
22368,9952,0,1.0,0.0
22369,9963,0,1.0,0.0
22370,9951,0,1.0,0.0
22371,9942,0,1.0,0.0
22372,9948,0,1.0,0.0
22373,9923,0,1.0,0.0
22374,9957,0,1.0,0.0
22375,9950,0,1.0,0.0
22376,9903,0,1.0,0.0
22377,9959,0,1.0,0.0
22378,9933,0,1.0,0.0
22379,9959,0,1.0,0.0
22380,9950,0,1.0,0.0
22381,9954,0,1.0,0.0
22382,9955,0,1.0,0.0
22383,9953,0,1.0,0.0
22384,9950,0,1.0,0.0
22385,9952,0,1.0,0.0
22386,9950,0,1.0,0.0
22387,9888,0,1.0,0.0
22388,9964,0,1.0,0.0
22389,9944,0,1.0,0.0
22390,9964,0,1.0,0.0
22391,9906,0,1.0,0.0
22392,9951,0,1.0,0.0
22393,9953,0,1.0,0.0
22394,9941,0,1.0,0.0
22395,9960,0,1.0,0.0
22396,9930,0,1.0,0.0
22397,9942,0,1.0,0.0
22398,9938,0,1.0,0.0
22399,9957,0,1.0,0.0
22400,9931,0,1.0,0.0
22401,9960,0,1.0,0.0
22402,9962,0,1.0,0.0
22403,9951,0,1.0,0.0
22404,9946,0,1.0,0.0
22405,9960,0,1.0,0.0
22406,9953,0,1.0,0.0
22407,9964,0,1.0,0.0
22408,9953,0,1.0,0.0
22409,9936,0,1.0,0.0
22410,9892,0,1.0,0.0
22411,9923,0,1.0,0.0
22412,9938,0,1.0,0.0
22413,9935,0,1.0,0.0
22414,9919,0,1.0,0.0
22415,9897,0,1.0,0.0
22416,9880,0,1.0,0.0
22417,9920,0,1.0,0.0
22418,9927,0,1.0,0.0
22419,9922,0,1.0,0.0
22420,9960,0,1.0,0.0
22421,9907,0,1.0,0.0
22422,9933,0,1.0,0.0
22423,9938,0,1.0,0.0
22424,9928,0,1.0,0.0
22425,9955,0,1.0,0.0
22426,9930,0,1.0,0.0
22427,9925,0,1.0,0.0
22428,9937,0,1.0,0.0
22429,9910,0,1.0,0.0
22430,9940,0,1.0,0.0
22431,9953,0,1.0,0.0
22432,9967,0,1.0,0.0
22433,9930,0,1.0,0.0
22434,9905,0,1.0,0.0
22435,9952,0,1.0,0.0
22436,9936,0,1.0,0.0
22437,9954,0,1.0,0.0
22438,9953,0,1.0,0.0
22439,9929,0,1.0,0.0
22440,9892,0,1.0,0.0
22441,9931,0,1.0,0.0
22442,9967,0,1.0,0.0
22443,9918,0,1.0,0.0
22444,9935,0,1.0,0.0
22445,9942,0,1.0,0.0
22446,9951,0,1.0,0.0
22447,9934,0,1.0,0.0
22448,9957,0,1.0,0.0
22449,9922,0,1.0,0.0
22450,9953,0,1.0,0.0
22451,9950,0,1.0,0.0
22452,9907,0,1.0,0.0
22453,9948,0,1.0,0.0
22454,9933,0,1.0,0.0
22455,9920,0,1.0,0.0
22456,9962,0,1.0,0.0
22457,9955,0,1.0,0.0
22458,9942,0,1.0,0.0
22459,9941,0,1.0,0.0
22460,9956,0,1.0,0.0
22461,9938,0,1.0,0.0
22462,9950,0,1.0,0.0
22463,9940,0,1.0,0.0
22464,9956,0,1.0,0.0
22465,9915,0,1.0,0.0
22466,9966,0,1.0,0.0
22467,9949,0,1.0,0.0
22468,9940,0,1.0,0.0
22469,9956,0,1.0,0.0
22470,9963,0,1.0,0.0
22471,9961,0,1.0,0.0
22472,9962,0,1.0,0.0
22473,9913,0,1.0,0.0
22474,9916,0,1.0,0.0
22475,9958,0,1.0,0.0
22476,9945,0,1.0,0.0
22477,9956,0,1.0,0.0
22478,9941,0,1.0,0.0
22479,9967,0,1.0,0.0
22480,9956,0,1.0,0.0
22481,9957,0,1.0,0.0
22482,9938,0,1.0,0.0
22483,9941,0,1.0,0.0
22484,9953,0,1.0,0.0
22485,9962,0,1.0,0.0
22486,9928,0,1.0,0.0
22487,9957,0,1.0,0.0
22488,9945,0,1.0,0.0
22489,9951,0,1.0,0.0
22490,9966,0,1.0,0.0
22491,9947,0,1.0,0.0
22492,9947,0,1.0,0.0
22493,9945,0,1.0,0.0
22494,9959,0,1.0,0.0
22495,9965,0,1.0,0.0
22496,9943,0,1.0,0.0
22497,9952,0,1.0,0.0
22498,9949,0,1.0,0.0
22499,9932,0,1.0,0.0
22500,9939,0,1.0,0.0
22501,9956,0,1.0,0.0
22502,9943,0,1.0,0.0
22503,9936,0,1.0,0.0
22504,9906,0,1.0,0.0
22505,9962,0,1.0,0.0
22506,9929,0,1.0,0.0
22507,9959,0,1.0,0.0
22508,9971,0,1.0,0.0
22509,9915,0,1.0,0.0
22510,9956,0,1.0,0.0
22511,9953,0,1.0,0.0
22512,9929,0,1.0,0.0
22513,9944,0,1.0,0.0
22514,9918,0,1.0,0.0
22515,9932,0,1.0,0.0
22516,9958,0,1.0,0.0
22517,9971,0,1.0,0.0
22518,9956,0,1.0,0.0
22519,9922,0,1.0,0.0
22520,9932,0,1.0,0.0
22521,9958,0,1.0,0.0
22522,9953,0,1.0,0.0
22523,9961,0,1.0,0.0
22524,9944,0,1.0,0.0
22525,9907,0,1.0,0.0
22526,9918,0,1.0,0.0
22527,9962,0,1.0,0.0
22528,9941,0,1.0,0.0
22529,9911,0,1.0,0.0
22530,9963,0,1.0,0.0
22531,9957,0,1.0,0.0
22532,9963,0,1.0,0.0
22533,9922,0,1.0,0.0
22534,9949,0,1.0,0.0
22535,9961,0,1.0,0.0
22536,9975,0,1.0,0.0
22537,9958,0,1.0,0.0
22538,9962,0,1.0,0.0
22539,9956,0,1.0,0.0
22540,9944,0,1.0,0.0
22541,9971,0,1.0,0.0
22542,9950,0,1.0,0.0
22543,9955,0,1.0,0.0
22544,9943,0,1.0,0.0
22545,9943,0,1.0,0.0
22546,9968,0,1.0,0.0
22547,9936,0,1.0,0.0
22548,9911,0,1.0,0.0
22549,9939,0,1.0,0.0
22550,9955,0,1.0,0.0
22551,9943,0,1.0,0.0
22552,9963,0,1.0,0.0
22553,9927,0,1.0,0.0
22554,9967,0,1.0,0.0
22555,9947,0,1.0,0.0
22556,9907,0,1.0,0.0
22557,9952,0,1.0,0.0
22558,9950,0,1.0,0.0
